timestamp;temp;voltage;current;vibration;humidity;pressure;power;status
02/01/2024 03:00;27.8;13.269;1.747;6.3;46.49;1015.44;23.164;normal
02/01/2024 03:05;36.33;11.908;2.0;7.81;47.73;1015.51;21.946;warning
02/01/2024 03:10;28.52;13.361;1.449;6.57;50.98;1004.19;19.42;normal
02/01/2024 03:15;29.18;13.189;1.678;6.06;43.58;1014.23;22.101;normal
02/01/2024 03:20;28.24;13.144;1.667;6.57;54.11;1012.07;21.931;normal
02/01/2024 03:25;28.82;13.209;1.667;6.85;51.53;1026.42;22.104;normal
02/01/2024 03:30;27.41;13.432;1.512;6.83;47.65;1014.13;20.228;normal
02/01/2024 03:35;29.66;13.153;1.566;6.52;47.22;1018.62;20.664;normal
02/01/2024 03:40;30.98;13.388;1.768;5.87;49.91;998.26;23.562;normal
02/01/2024 03:45;28.73;13.158;1.565;6.03;45.85;1009.84;20.576;normal
02/01/2024 03:50;39.84;12.834;1.846;8.24;50.77;1011.11;21.729;critical
02/01/2024 03:55;29.79;13.632;1.606;6.13;51.76;1014.28;21.875;normal
02/01/2024 04:00;27.67;13.366;1.729;6.66;48.81;1008.73;23.134;normal
02/01/2024 04:05;30.52;14.0;1.758;7.64;46.36;1011.27;24.557;warning
02/01/2024 04:10;29.06;13.496;1.617;7.78;44.69;1023.38;21.85;normal
02/01/2024 04:15;29.66;13.419;1.678;6.09;42.89;1019.87;22.479;normal
02/01/2024 04:20;29.03;12.438;1.687;4.71;46.42;1016.37;20.945;warning
02/01/2024 04:25;27.62;13.43;1.611;6.49;45.24;1012.21;21.64;normal
02/01/2024 04:30;29.37;13.299;1.704;6.86;51.1;1018.85;22.73;normal
02/01/2024 04:35;30.68;13.541;1.749;6.42;45.85;1020.87;23.652;normal
02/01/2024 04:40;28.41;13.521;1.723;6.58;44.31;1017.26;23.392;normal
02/01/2024 04:45;28.7;13.302;1.729;6.18;45.67;1012.11;23.001;normal
02/01/2024 04:50;28.47;13.589;1.673;7.27;49.09;1015.22;22.709;normal
02/01/2024 04:55;29.42;13.547;1.613;6.4;48.86;1003.71;21.723;normal
02/01/2024 05:00;28.34;13.552;1.759;6.99;49.74;1024.71;23.87;normal
02/01/2024 05:05;30.3;13.169;2.0;14.04;45.66;1011.36;23.759;critical
02/01/2024 05:10;30.63;13.486;1.768;6.71;39.74;1009.2;23.78;normal
02/01/2024 05:15;29.95;13.623;1.81;6.86;43.9;1017.57;24.726;normal
02/01/2024 05:20;31.12;14.0;1.887;6.74;46.68;1001.24;26.46;warning
02/01/2024 05:25;31.12;13.936;2.0;7.12;45.05;1011.42;27.859;warning
02/01/2024 05:30;30.75;13.521;1.743;7.45;40.72;1013.49;23.558;normal
02/01/2024 05:35;30.27;13.574;1.81;7.82;43.23;1005.51;24.564;normal
02/01/2024 05:40;27.81;13.536;1.833;6.65;49.08;1004.75;24.81;normal
02/01/2024 05:45;31.3;14.0;1.865;6.89;40.38;1016.86;26.155;warning
02/01/2024 05:50;28.65;13.361;1.688;6.95;46.01;1021.03;22.608;normal
02/01/2024 05:55;29.5;11.989;2.0;8.13;42.73;1011.25;24.074;warning
02/01/2024 06:00;29.48;13.475;1.809;7.16;42.29;1005.78;24.292;normal
02/01/2024 06:05;32.64;13.337;1.798;7.9;45.37;1008.11;23.935;normal
02/01/2024 06:10;32.95;13.434;1.85;6.26;43.03;1008.08;24.869;normal
02/01/2024 06:15;30.54;13.608;1.843;6.6;42.3;1018.75;25.038;normal
02/01/2024 06:20;28.69;13.714;1.792;7.25;44.57;1015.74;24.546;normal
02/01/2024 06:25;29.39;13.713;1.725;13.3;38.85;1011.97;21.256;critical
02/01/2024 06:30;28.26;13.37;1.839;7.77;39.19;995.81;24.605;normal
02/01/2024 06:35;29.3;13.395;1.838;5.94;44.15;1012.38;24.592;normal
02/01/2024 06:40;28.74;12.496;2.0;6.57;48.24;1003.51;24.972;warning
02/01/2024 06:45;29.3;13.61;1.75;6.52;46.01;1024.98;23.789;normal
02/01/2024 06:50;30.29;13.352;1.748;7.06;45.67;1007.75;23.394;normal
02/01/2024 06:55;31.24;14.0;2.0;7.75;41.96;1011.85;28.009;critical
02/01/2024 07:00;30.28;13.62;1.806;7.13;40.97;1028.3;24.681;normal
02/01/2024 07:05;29.2;13.211;1.697;7.13;44.53;1015.29;22.368;normal
02/01/2024 07:10;30.42;13.767;1.722;6.94;49.05;1013.22;23.645;normal
02/01/2024 07:15;29.94;14.0;2.0;6.88;45.37;1012.56;28.04;warning
02/01/2024 07:20;36.8;13.339;2.0;10.65;41.34;1006.42;21.846;warning
02/01/2024 07:25;30.32;13.389;1.748;6.43;45.11;1009.85;23.458;normal
02/01/2024 07:30;32.22;13.651;1.892;6.89;46.77;1012.73;25.822;normal
02/01/2024 07:35;29.63;13.303;1.748;7.36;44.19;1007.21;23.317;normal
02/01/2024 07:40;29.14;13.278;1.74;6.75;43.49;1008.34;23.115;normal
02/01/2024 07:45;29.34;13.544;1.807;7.04;45.05;1010.05;24.511;normal
02/01/2024 07:50;29.03;13.346;1.72;6.92;45.05;1011.55;22.996;normal
02/01/2024 07:55;29.39;10.548;1.139;7.32;49.82;1013.15;11.444;warning
02/01/2024 08:00;29.88;13.299;1.708;6.73;47.4;1030.83;22.727;normal
02/01/2024 08:05;28.79;13.593;1.701;6.51;51.56;1009.23;23.166;normal
02/01/2024 08:10;27.91;13.144;1.586;7.43;47.69;1017.95;20.897;normal
02/01/2024 08:15;29.83;13.338;1.784;5.94;49.11;1017.65;23.742;normal
02/01/2024 08:20;27.61;13.449;1.683;6.09;49.85;1019.04;22.668;normal
02/01/2024 08:25;29.91;13.499;1.819;6.8;42.06;1015.45;24.626;normal
02/01/2024 08:30;26.58;13.327;1.713;6.63;50.94;1022.88;22.872;normal
02/01/2024 08:35;28.82;13.171;1.817;6.56;42.01;1013.86;23.9;normal
02/01/2024 08:40;30.57;13.367;1.773;6.44;45.93;1010.44;23.656;normal
02/01/2024 08:45;30.14;13.362;1.785;7.48;43.09;1015.0;23.911;normal
02/01/2024 08:50;27.39;13.413;1.695;6.79;49.45;1016.16;22.806;normal
02/01/2024 08:55;28.61;13.435;1.754;6.24;47.59;1002.57;23.608;normal
02/01/2024 09:00;29.49;13.205;1.58;6.84;47.13;1010.71;20.901;normal
02/01/2024 09:05;27.79;13.202;1.653;6.12;46.19;1008.92;21.856;normal
02/01/2024 09:10;28.82;12.991;1.6;6.22;44.24;1015.17;20.762;normal
02/01/2024 09:15;38.51;13.121;1.704;8.14;45.81;1006.87;20.553;critical
02/01/2024 09:20;26.66;13.343;1.546;5.43;51.15;1018.13;20.652;normal
02/01/2024 09:25;28.42;14.0;1.534;3.24;46.53;1001.22;21.473;warning
02/01/2024 09:30;30.49;13.155;1.704;5.87;48.06;1006.96;22.481;normal
02/01/2024 09:35;27.55;13.095;1.489;5.82;50.47;1022.78;19.591;normal
02/01/2024 09:40;27.1;13.101;1.544;6.62;49.94;1011.4;20.237;normal
02/01/2024 09:45;27.92;13.311;1.496;5.95;42.93;1005.48;19.988;normal
02/01/2024 09:50;27.74;13.437;1.618;6.14;47.24;1015.38;21.708;normal
02/01/2024 09:55;25.37;13.145;1.449;5.66;49.57;1019.74;19.022;normal
02/01/2024 10:00;29.27;12.718;1.485;5.39;48.34;1007.18;18.91;normal
02/01/2024 10:05;27.55;12.972;1.565;6.5;49.27;1014.35;20.293;normal
02/01/2024 10:10;27.76;12.901;1.37;6.18;50.85;1013.87;17.618;normal
02/01/2024 10:15;26.3;12.863;1.487;5.97;48.02;1011.38;19.053;normal
02/01/2024 10:20;27.37;13.572;1.425;11.02;49.13;1008.42;17.473;warning
02/01/2024 10:25;25.75;12.964;1.351;5.05;47.99;1014.5;17.471;normal
02/01/2024 10:30;38.68;12.794;1.72;7.89;54.55;1015.28;20.243;critical
02/01/2024 10:35;28.21;13.04;1.416;6.36;50.18;1012.47;18.435;normal
02/01/2024 10:40;27.75;12.798;1.219;14.78;45.84;1015.81;13.954;critical
02/01/2024 10:45;27.23;12.818;1.56;5.52;52.02;1019.32;19.958;normal
02/01/2024 10:50;26.71;12.885;1.427;5.03;57.08;1007.99;18.422;normal
02/01/2024 10:55;28.23;10.654;0.765;5.6;50.26;1021.59;7.739;warning
02/01/2024 11:00;28.22;12.602;1.159;10.41;55.99;1014.12;13.109;warning
02/01/2024 11:05;28.93;12.576;1.272;5.83;56.95;1014.08;16.014;normal
02/01/2024 11:10;28.07;13.156;1.359;10.12;53.46;1009.5;16.124;warning
02/01/2024 11:15;26.23;12.801;1.378;5.54;51.6;1016.37;17.683;normal
02/01/2024 11:20;25.64;12.701;1.27;5.94;49.5;1014.85;16.133;normal
02/01/2024 11:25;28.13;12.841;1.178;5.14;54.33;1024.18;15.1;normal
02/01/2024 11:30;24.79;12.775;1.226;5.34;51.06;1026.45;15.691;normal
02/01/2024 11:35;26.25;12.657;1.194;6.14;47.06;1015.94;15.211;normal
02/01/2024 11:40;25.77;12.817;1.213;5.78;47.9;1000.92;15.564;normal
02/01/2024 11:45;25.11;12.811;1.236;4.81;54.74;1016.54;15.915;normal
02/01/2024 11:50;24.98;12.758;1.284;4.84;53.61;1015.99;16.324;normal
02/01/2024 11:55;28.18;12.747;1.351;5.48;54.09;1020.56;17.221;normal
02/01/2024 12:00;25.8;12.448;0.999;4.46;48.54;1005.84;12.454;normal
02/01/2024 12:05;25.48;12.694;1.11;5.03;58.24;1008.84;14.135;normal
02/01/2024 12:10;22.17;12.729;0.881;12.4;56.27;1017.54;10.052;warning
02/01/2024 12:15;23.05;12.506;1.107;4.7;56.74;1010.13;13.893;normal
02/01/2024 12:20;22.76;12.455;0.883;4.91;56.61;1022.21;10.94;normal
02/01/2024 12:25;25.61;12.397;1.039;5.56;51.36;1013.5;12.81;normal
02/01/2024 12:30;24.57;11.013;0.778;5.61;56.78;1017.82;8.517;warning
02/01/2024 12:35;23.01;12.338;1.042;5.02;56.44;1005.24;12.966;normal
02/01/2024 12:40;23.31;12.328;1.068;5.07;48.38;1012.39;13.211;normal
02/01/2024 12:45;25.44;10.497;0.65;4.42;56.97;1014.09;6.465;warning
02/01/2024 12:50;23.6;12.411;1.036;4.23;57.73;1003.01;12.819;normal
02/01/2024 12:55;23.7;10.364;0.607;3.37;50.32;1007.2;5.984;warning
02/01/2024 13:00;23.05;12.293;0.868;4.17;57.57;1014.22;10.619;normal
02/01/2024 13:05;25.16;12.237;0.916;10.11;59.19;1015.94;10.168;warning
02/01/2024 13:10;25.22;12.42;0.831;3.78;58.64;1017.48;10.319;normal
02/01/2024 13:15;24.46;12.479;0.871;3.64;61.51;1010.89;10.835;normal
02/01/2024 13:20;24.83;12.228;0.908;3.26;59.27;1025.05;11.129;normal
02/01/2024 13:25;21.57;12.219;0.784;3.21;59.42;1021.01;9.599;normal
02/01/2024 13:30;23.86;10.957;0.696;4.94;60.52;1016.13;7.206;warning
02/01/2024 13:35;24.77;12.175;0.937;3.49;55.02;1013.04;11.526;normal
02/01/2024 13:40;23.73;12.405;0.768;2.79;56.2;1007.26;9.578;normal
02/01/2024 13:45;21.67;10.0;0.513;3.47;58.16;1006.6;4.764;warning
02/01/2024 13:50;25.11;12.21;0.856;3.79;59.62;1008.54;10.392;normal
02/01/2024 13:55;23.5;12.36;0.863;12.82;56.15;1015.88;9.662;warning
02/01/2024 14:00;19.66;12.061;0.628;3.14;53.99;1009.76;7.521;normal
02/01/2024 14:05;22.0;11.82;0.734;14.75;63.93;1012.43;7.895;critical
02/01/2024 14:10;23.66;11.737;0.665;3.1;62.11;1015.42;7.751;normal
02/01/2024 14:15;23.59;11.948;0.655;3.21;61.87;1002.48;7.874;normal
02/01/2024 14:20;21.01;11.936;0.628;4.5;56.95;1018.5;7.576;normal
02/01/2024 14:25;23.23;12.205;0.526;2.92;61.59;1019.25;6.416;normal
02/01/2024 14:30;22.8;11.803;0.601;3.81;56.5;1010.36;7.115;normal
02/01/2024 14:35;22.42;11.917;0.705;4.03;59.51;1018.98;8.409;normal
02/01/2024 14:40;23.82;11.81;0.59;4.0;58.16;1011.85;6.987;normal
02/01/2024 14:45;25.55;12.081;0.76;2.7;57.07;1014.71;9.16;normal
02/01/2024 14:50;22.18;11.99;0.691;2.88;61.26;1008.38;8.24;normal
02/01/2024 14:55;22.91;12.036;0.556;4.04;57.77;1013.46;6.632;normal
02/01/2024 15:00;20.54;11.971;0.476;1.88;62.33;1005.17;5.658;normal
02/01/2024 15:05;22.05;11.758;0.598;2.73;57.53;1010.93;6.986;normal
02/01/2024 15:10;20.76;11.89;0.574;3.49;61.44;1011.35;6.854;normal
02/01/2024 15:15;21.13;11.782;0.577;3.22;61.89;1008.62;6.716;normal
02/01/2024 15:20;39.29;11.055;0.865;4.48;66.17;1014.77;8.755;critical
02/01/2024 15:25;23.82;11.897;0.644;2.23;64.95;1007.67;7.658;normal
02/01/2024 15:30;21.47;10.0;0.411;2.44;60.5;1006.79;3.911;warning
02/01/2024 15:35;20.43;11.805;0.581;3.01;61.77;1021.97;6.88;normal
02/01/2024 15:40;38.76;11.258;0.782;4.17;61.88;1017.74;8.123;critical
02/01/2024 15:45;18.45;11.54;0.554;2.13;58.45;1008.69;6.414;normal
02/01/2024 15:50;20.84;11.95;0.525;3.43;63.59;1003.65;6.353;normal
02/01/2024 15:55;20.45;11.952;0.535;2.61;59.36;1010.22;6.419;normal
02/01/2024 16:00;21.09;13.321;0.361;3.16;64.15;1017.49;4.764;warning
02/01/2024 16:05;22.13;11.228;0.347;2.24;60.56;1008.15;3.939;normal
02/01/2024 16:10;18.6;11.654;0.205;2.62;63.32;1010.71;2.437;normal
02/01/2024 16:15;19.41;11.364;0.499;2.74;66.49;1010.27;5.693;normal
02/01/2024 16:20;19.99;11.436;0.507;1.77;67.68;1010.99;5.875;normal
02/01/2024 16:25;19.92;11.681;0.368;2.37;60.41;1012.14;4.337;normal
02/01/2024 16:30;20.59;11.78;0.484;2.12;58.67;1014.48;5.782;normal
02/01/2024 16:35;21.35;11.588;0.378;2.79;53.8;1010.01;4.36;normal
02/01/2024 16:40;20.92;11.661;0.411;2.45;68.53;1010.08;4.724;normal
02/01/2024 16:45;22.76;11.156;0.174;2.54;65.87;1007.93;1.94;warning
02/01/2024 16:50;18.21;11.779;0.351;2.37;59.73;1016.41;4.156;normal
02/01/2024 16:55;20.23;11.652;0.403;2.06;66.55;1013.49;4.682;normal
02/01/2024 17:00;21.62;11.069;0.51;10.94;63.33;1006.54;5.02;warning
02/01/2024 17:05;21.12;11.772;0.352;1.77;62.49;1013.01;4.205;normal
02/01/2024 17:10;20.97;11.493;0.266;1.72;59.31;1011.88;3.008;normal
02/01/2024 17:15;20.08;11.568;0.241;2.24;66.58;1015.96;2.77;normal
02/01/2024 17:20;37.19;11.628;0.482;3.06;63.92;1016.11;5.182;warning
02/01/2024 17:25;20.43;11.362;0.319;1.97;67.73;1014.57;3.697;normal
02/01/2024 17:30;21.14;11.443;0.312;2.39;66.09;1016.75;3.547;normal
02/01/2024 17:35;20.03;11.496;0.385;2.03;64.98;1022.38;4.459;normal
02/01/2024 17:40;20.14;11.573;0.402;3.22;64.54;1010.35;4.624;normal
02/01/2024 17:45;21.22;11.345;0.259;2.13;68.73;1012.75;2.928;normal
02/01/2024 17:50;20.47;11.51;0.331;2.27;60.62;999.01;3.746;normal
02/01/2024 17:55;19.46;11.496;0.308;1.82;66.02;1020.76;3.546;normal
02/01/2024 18:00;19.1;11.749;0.274;2.44;60.43;1013.0;3.236;normal
02/01/2024 18:05;20.84;11.608;0.193;1.74;68.06;1018.42;2.18;normal
02/01/2024 18:10;22.07;11.482;0.24;2.76;64.93;1011.76;2.775;normal
02/01/2024 18:15;18.6;11.512;0.26;2.5;63.64;1005.26;3.039;normal
02/01/2024 18:20;18.8;11.236;0.346;1.47;66.14;1010.27;3.873;normal
02/01/2024 18:25;20.23;11.191;0.227;2.52;61.48;1011.73;2.533;normal
02/01/2024 18:30;20.39;11.396;0.176;2.23;70.43;1010.73;2.039;normal
02/01/2024 18:35;19.11;11.625;0.346;1.88;66.42;1020.24;4.046;normal
02/01/2024 18:40;20.11;11.367;0.36;1.52;65.27;1014.42;4.045;normal
02/01/2024 18:45;20.81;10.0;0.122;0.56;65.64;1012.8;1.123;warning
02/01/2024 18:50;19.9;11.26;0.227;1.59;58.7;1017.67;2.547;normal
02/01/2024 18:55;17.74;11.587;0.334;1.75;66.85;1014.97;3.892;normal
02/01/2024 19:00;19.31;11.472;0.322;1.23;61.41;1020.26;3.628;normal
02/01/2024 19:05;19.34;11.584;0.228;1.35;63.73;1006.95;2.639;normal
02/01/2024 19:10;18.58;11.403;0.48;2.07;63.8;1024.83;5.413;normal
02/01/2024 19:15;21.06;11.395;0.304;1.3;65.88;1008.29;3.438;normal
02/01/2024 19:20;19.33;11.533;0.322;2.17;67.2;1013.11;3.783;normal
02/01/2024 19:25;22.06;11.432;0.452;2.96;73.31;1013.71;5.135;normal
02/01/2024 19:30;21.42;11.45;0.28;2.16;62.91;1005.95;3.196;normal
02/01/2024 19:35;22.68;11.358;0.281;2.13;64.66;1017.62;3.211;normal
02/01/2024 19:40;19.55;11.558;0.341;1.88;67.73;1000.19;3.933;normal
02/01/2024 19:45;19.91;11.434;0.36;13.85;65.71;1007.51;3.694;critical
02/01/2024 19:50;20.14;11.442;0.418;2.29;58.82;1020.67;4.756;normal
02/01/2024 19:55;21.57;11.295;0.1;2.91;62.5;1021.22;1.114;normal
02/01/2024 20:00;20.21;11.743;0.354;2.82;63.07;1003.41;4.155;normal
02/01/2024 20:05;19.16;11.552;0.272;2.01;63.42;1019.03;3.146;normal
02/01/2024 20:10;19.43;11.442;0.404;2.73;66.05;994.0;4.554;normal
02/01/2024 20:15;21.45;11.569;0.439;1.93;62.36;1011.65;5.139;normal
02/01/2024 20:20;20.76;12.054;0.289;13.43;61.85;1006.47;3.18;critical
02/01/2024 20:25;22.28;11.573;0.369;2.54;67.88;1018.05;4.235;normal
02/01/2024 20:30;19.47;11.793;0.397;1.99;68.17;1010.7;4.602;normal
02/01/2024 20:35;37.63;11.131;0.407;2.96;59.67;1010.47;4.244;warning
02/01/2024 20:40;20.36;11.713;0.337;1.71;61.41;998.89;3.988;normal
02/01/2024 20:45;20.08;12.492;0.278;1.68;65.6;1016.13;3.501;warning
02/01/2024 20:50;21.09;11.963;0.445;2.14;67.42;1011.41;5.378;normal
02/01/2024 20:55;20.66;11.505;0.622;2.3;63.08;1010.74;7.153;normal
02/01/2024 21:00;36.71;11.656;0.649;5.53;61.93;1018.93;6.948;warning
02/01/2024 21:05;19.67;11.629;0.444;2.5;61.48;1019.37;5.137;normal
02/01/2024 21:10;22.98;11.594;0.46;2.81;60.56;1014.0;5.359;normal
02/01/2024 21:15;20.5;10.0;0.288;2.91;56.12;1018.36;2.762;warning
02/01/2024 21:20;21.32;11.722;0.43;3.95;60.19;1014.79;5.082;normal
02/01/2024 21:25;21.22;11.787;0.474;2.83;61.92;1001.86;5.612;normal
02/01/2024 21:30;24.92;11.656;0.472;2.53;63.51;1006.93;5.522;normal
02/01/2024 21:35;21.54;13.352;0.627;3.43;62.37;1009.84;8.455;warning
02/01/2024 21:40;21.87;11.771;0.281;2.74;64.44;1013.45;3.289;normal
02/01/2024 21:45;24.6;11.664;0.462;2.83;58.21;1017.67;5.377;normal
02/01/2024 21:50;21.66;11.604;0.435;2.22;61.8;1007.15;5.014;normal
02/01/2024 21:55;22.96;11.473;0.758;13.68;58.36;1006.48;7.771;critical
02/01/2024 22:00;21.99;11.898;0.716;3.51;59.35;1011.6;8.47;normal
02/01/2024 22:05;21.04;12.061;0.717;2.77;61.94;1019.82;8.644;normal
02/01/2024 22:10;21.92;12.102;0.737;2.95;61.27;999.09;8.929;normal
02/01/2024 22:15;20.9;12.158;0.613;2.23;57.45;1014.97;7.476;normal
02/01/2024 22:20;20.67;11.881;0.749;2.59;61.05;1015.07;8.958;normal
02/01/2024 22:25;19.57;12.009;0.691;14.34;59.46;1008.75;7.502;critical
02/01/2024 22:30;24.21;11.909;0.773;11.27;57.74;1015.5;8.352;warning
02/01/2024 22:35;20.22;13.185;0.745;3.82;61.52;1012.38;9.819;warning
02/01/2024 22:40;23.22;11.799;0.686;3.4;58.37;1005.32;8.078;normal
02/01/2024 22:45;23.05;11.969;0.705;4.48;63.86;1014.6;8.539;normal
02/01/2024 22:50;23.02;11.803;0.482;2.75;62.08;1008.06;5.689;normal
02/01/2024 22:55;21.37;12.222;0.586;3.3;65.0;1015.29;7.066;normal
02/01/2024 23:00;24.95;12.447;0.809;4.03;58.93;1021.56;10.074;normal
02/01/2024 23:05;24.11;12.446;0.923;3.16;50.06;1005.75;11.434;normal
02/01/2024 23:10;23.37;12.146;0.725;3.05;54.54;1015.68;8.762;normal
02/01/2024 23:15;22.78;12.513;0.941;13.98;57.13;1006.02;10.635;critical
02/01/2024 23:20;23.64;12.138;0.771;4.59;55.55;1008.35;9.375;normal
02/01/2024 23:25;25.37;12.182;0.952;3.88;56.74;1008.73;11.573;normal
02/01/2024 23:30;23.1;14.0;0.728;4.04;60.2;999.18;10.147;critical
02/01/2024 23:35;21.94;12.339;0.634;13.62;53.05;1007.72;7.016;critical
02/01/2024 23:40;25.07;12.302;1.229;13.13;58.77;1021.81;13.635;critical
02/01/2024 23:45;24.56;13.511;0.703;4.82;54.32;1006.8;9.551;warning
02/01/2024 23:50;22.14;12.414;0.84;3.95;61.66;1010.62;10.434;normal
02/01/2024 23:55;24.21;10.0;0.533;3.01;52.22;1012.6;5.066;warning
03/01/2024 00:00;35.58;12.056;1.184;6.44;58.59;1012.2;13.197;warning
03/01/2024 00:05;25.75;12.478;0.836;11.05;53.05;1015.15;9.401;warning
03/01/2024 00:10;25.94;12.488;1.096;5.45;49.94;1010.92;13.77;normal
03/01/2024 00:15;24.48;12.45;1.185;4.19;54.49;1005.69;14.726;normal
03/01/2024 00:20;24.67;12.535;1.056;4.63;52.62;1024.74;13.228;normal
03/01/2024 00:25;24.62;13.954;0.85;4.59;55.85;1005.71;11.789;warning
03/01/2024 00:30;24.29;12.459;1.149;5.17;51.74;1022.94;14.365;normal
03/01/2024 00:35;24.35;12.394;1.063;4.66;50.62;1015.51;13.273;normal
03/01/2024 00:40;23.03;12.646;1.09;3.5;50.56;1005.75;13.772;normal
03/01/2024 00:45;25.09;12.622;1.17;4.29;52.24;1013.86;14.752;normal
03/01/2024 00:50;26.77;12.372;1.076;3.9;58.33;1014.54;13.27;normal
03/01/2024 00:55;38.92;11.88;1.435;6.85;52.26;1007.79;15.622;critical
03/01/2024 01:00;26.45;12.922;1.137;5.2;56.82;1025.24;14.63;normal
03/01/2024 01:05;36.89;12.277;1.558;6.66;53.23;1009.64;17.518;warning
03/01/2024 01:10;27.32;12.637;1.272;5.37;46.69;1020.0;16.026;normal
03/01/2024 01:15;26.06;12.68;1.339;5.51;50.66;1011.14;16.956;normal
03/01/2024 01:20;27.5;12.744;1.478;5.22;51.29;1018.48;18.814;normal
03/01/2024 01:25;26.65;12.98;1.285;5.35;51.62;1018.54;16.637;normal
03/01/2024 01:30;27.84;12.991;1.211;5.59;47.81;1013.86;15.686;normal
03/01/2024 01:35;27.31;12.504;1.365;5.3;50.63;1007.19;17.044;normal
03/01/2024 01:40;28.08;12.802;1.228;4.58;52.34;1014.54;15.581;normal
03/01/2024 01:45;27.71;12.504;1.283;4.73;56.12;1017.36;16.011;normal
03/01/2024 01:50;26.91;12.706;1.287;5.77;55.65;1006.79;16.267;normal
03/01/2024 01:55;25.2;12.621;1.222;5.79;52.71;1020.06;15.414;normal
03/01/2024 02:00;27.34;13.027;1.398;4.33;48.59;1003.87;18.298;normal
03/01/2024 02:05;27.29;10.883;1.373;4.54;48.82;1013.53;14.135;critical
03/01/2024 02:10;26.71;12.687;1.475;5.35;53.05;1008.77;18.693;normal
03/01/2024 02:15;25.51;13.087;1.369;5.5;56.61;1011.99;17.925;normal
03/01/2024 02:20;26.59;12.931;1.37;5.74;47.29;1007.28;17.704;normal
03/01/2024 02:25;26.88;13.122;1.377;5.48;50.15;1022.3;18.065;normal
03/01/2024 02:30;29.47;12.922;1.36;6.14;44.77;1005.0;17.652;normal
03/01/2024 02:35;39.11;12.275;1.856;7.44;51.89;1011.47;20.905;critical
03/01/2024 02:40;28.68;13.027;1.403;5.67;49.73;1009.41;18.369;normal
03/01/2024 02:45;28.77;10.453;0.882;5.5;51.09;1006.25;8.82;warning
03/01/2024 02:50;26.59;12.859;1.229;5.51;50.99;1014.72;15.854;normal
03/01/2024 02:55;28.35;12.931;1.373;5.64;46.49;1022.19;17.844;normal
03/01/2024 03:00;28.48;13.262;1.516;5.51;51.9;1004.27;20.031;normal
03/01/2024 03:05;28.31;13.263;1.582;5.75;50.53;1012.78;21.014;normal
03/01/2024 03:10;28.1;13.094;1.56;6.15;45.36;1012.29;20.339;normal
03/01/2024 03:15;27.12;13.269;1.571;5.88;48.77;1020.94;20.816;normal
03/01/2024 03:20;28.69;13.117;1.607;6.65;43.61;1014.26;21.068;normal
03/01/2024 03:25;28.13;12.898;1.493;10.31;38.53;1018.66;17.291;warning
03/01/2024 03:30;25.49;13.481;1.782;6.86;54.35;1012.43;24.038;normal
03/01/2024 03:35;29.68;13.019;1.627;6.69;47.05;1010.72;21.215;normal
03/01/2024 03:40;28.52;13.304;1.668;10.19;48.73;1021.74;19.95;warning
03/01/2024 03:45;28.97;13.139;1.448;5.76;46.49;1018.24;19.032;normal
03/01/2024 03:50;28.23;13.253;1.528;5.46;42.5;1016.88;20.295;normal
03/01/2024 03:55;29.56;13.688;1.673;5.98;50.63;1012.71;22.862;normal
03/01/2024 04:00;29.99;13.153;1.729;7.27;44.16;1018.5;22.814;normal
03/01/2024 04:05;28.97;13.301;1.614;7.07;45.44;1018.69;21.432;normal
03/01/2024 04:10;29.45;13.446;1.591;7.24;47.09;1032.86;21.356;normal
03/01/2024 04:15;37.03;13.096;2.0;8.29;51.69;1010.6;24.165;warning
03/01/2024 04:20;31.59;13.31;1.817;7.02;44.11;1003.4;24.174;normal
03/01/2024 04:25;29.35;13.351;1.689;5.94;49.82;1008.41;22.47;normal
03/01/2024 04:30;29.56;13.183;1.716;6.44;45.11;1004.27;22.565;normal
03/01/2024 04:35;28.4;13.492;1.587;6.46;48.2;1014.56;21.426;normal
03/01/2024 04:40;28.72;13.715;1.747;6.75;42.89;1006.25;23.997;normal
03/01/2024 04:45;29.7;13.423;1.751;6.43;46.43;1009.36;23.49;normal
03/01/2024 04:50;29.76;11.82;1.449;6.37;42.24;1010.5;17.202;warning
03/01/2024 04:55;29.69;13.426;1.643;6.78;43.05;1015.33;22.094;normal
03/01/2024 05:00;31.47;13.705;1.853;6.75;41.42;1007.58;25.445;normal
03/01/2024 05:05;29.1;13.431;1.928;5.8;44.65;1029.4;25.839;normal
03/01/2024 05:10;29.77;13.531;1.804;7.53;43.91;1010.08;24.318;normal
03/01/2024 05:15;29.12;13.443;1.79;7.28;45.37;1014.77;23.985;normal
03/01/2024 05:20;28.14;13.38;1.764;7.51;43.99;1013.82;23.613;normal
03/01/2024 05:25;30.62;13.533;1.771;5.85;46.29;1005.57;23.97;normal
03/01/2024 05:30;30.4;13.564;1.935;7.51;45.65;1017.37;26.276;normal
03/01/2024 05:35;31.04;13.667;1.712;7.31;46.42;1014.74;23.414;normal
03/01/2024 05:40;30.89;13.355;1.747;7.34;45.01;1018.39;23.367;normal
03/01/2024 05:45;28.06;13.589;1.829;5.73;47.83;1013.94;24.909;normal
03/01/2024 05:50;28.95;13.17;1.753;7.03;43.29;1011.59;23.142;normal
03/01/2024 05:55;29.63;13.599;1.722;7.06;45.46;1002.04;23.526;normal
03/01/2024 06:00;28.72;13.944;1.868;6.94;50.49;1006.38;25.988;normal
